age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
25,retired,single,secondary,no,500,yes,no,cellular,2,may,120,1,-1,0,failure,yes
47,self-employed,divorced,secondary,no,0,yes,no,cellular,20,nov,4,7,0,0,other,no
25,student,single,secondary,no,1727,yes,no,cellular,5,mar,120,1,0,0,failure,no
30,technician,married,secondary,no,1000,yes,no,cellular,1,jan,120,1,0,0,success,yes
43,technician,married,secondary,no,0,yes,no,cellular,5,may,11,1,-1,0,other,no
27,student,single,secondary,no,538,yes,no,cellular,1,jan,60,1,0,0,success,yes
30,admin.,single,secondary,no,818,no,no,cellular,1,jan,6,1,0,0,failure,no
30,management,married,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,housemaid,married,secondary,no,1000,yes,no,cellular,22,jul,120,1,0,0,success,yes
27,blue-collar,married,primary,no,0,yes,no,cellular,18,aug,120,1,0,0,failure,no
30,blue-collar,single,secondary,no,1000,yes,no,cellular,1,may,60,1,0,0,success,yes
25,admin.,single,secondary,no,1000,yes,no,cellular,3,jun,120,1,0,0,success,yes
05,blue-collar,single,primary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,100,1,0,0,success,yes
25,management,single,tertiary,no,0,no,no,cellular,21,jun,112,1,-1,0,failure,no
25,student,single,secondary,no,0,yes,no,cellular,5,may,100,1,0,0,success,yes
33,services,single,secondary,no,0,yes,no,cellular,5,may,17,1,0,0,failure,no
27,student,single,secondary,no,0,yes,no,cellular,1,jan,344,1,0,0,failure,no
30,admin.,single,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,services,single,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,success,yes
25,technician,single,tertiary,no,1000,yes,yes,cellular,5,jun,120,1,0,0,success,yes
25,management,single,tertiary,no,62,yes,no,cellular,5,may,120,3,0,1,success,yes
30,management,single,secondary,no,0,yes,no,cellular,5,mar,120,1,0,0,success,yes
30,student,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
05,management,married,tertiary,no,-4,no,no,cellular,1,jan,10,2,0,0,other,no
04,technician,divorced,secondary,no,442,yes,no,cellular,5,may,120,1,0,0,success,yes
25,technician,single,secondary,no,0,yes,no,cellular,5,aug,120,1,0,0,success,no
35,blue-collar,married,secondary,no,4731,yes,no,cellular,5,may,249,1,0,0,success,yes
30,blue-collar,single,secondary,no,1000,yes,no,cellular,5,may,120,2,0,1,success,yes
25,blue-collar,married,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
34,technician,divorced,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,success,no
25,blue-collar,single,secondary,no,1000,yes,no,cellular,5,jul,120,1,0,0,success,yes
30,management,single,tertiary,no,1500,yes,no,cellular,5,jan,120,1,0,0,success,yes
30,management,single,tertiary,no,1000,yes,no,cellular,5,jun,120,2,0,0,success,yes
25,student,single,secondary,no,11744,yes,no,cellular,1,may,91,1,0,0,success,yes
25,technician,single,secondary,no,1000,yes,no,cellular,5,jan,120,1,0,1,success,yes
30,blue-collar,married,secondary,no,1000,yes,no,cellular,2,may,120,5,0,1,success,yes
59,services,married,secondary,no,-1,yes,no,cellular,1,jan,10,1,0,0,failure,no
03,management,single,tertiary,no,0,yes,no,cellular,1,jan,0,1,0,0,other,no
30,blue-collar,married,secondary,no,46,yes,no,cellular,18,oct,30,1,0,0,failure,no
30,student,single,tertiary,yes,782,no,no,cellular,5,jun,120,2,0,0,failure,no
25,student,single,secondary,no,1000,yes,no,cellular,14,may,120,3,0,1,success,yes
25,student,single,primary,no,100,yes,no,cellular,5,may,120,1,0,0,success,yes
04,services,married,secondary,no,200,yes,no,cellular,5,may,120,1,0,0,success,yes
30,self-employed,married,tertiary,no,8,yes,no,cellular,2,jun,120,1,0,0,success,yes
25,management,single,secondary,no,1500,yes,no,cellular,5,may,120,2,0,0,success,yes
30,management,married,tertiary,no,86,yes,no,cellular,5,may,120,1,0,0,success,no
04,blue-collar,single,primary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
38,admin.,single,secondary,no,0,yes,no,cellular,5,may,100,2,0,0,failure,no
06,management,married,secondary,no,0,yes,no,cellular,5,feb,295,1,0,0,failure,no
30,housemaid,married,secondary,no,3000,yes,no,cellular,5,may,90,1,0,0,failure,no
25,admin.,married,secondary,no,602,yes,no,cellular,3,mar,120,1,0,0,success,yes
09,blue-collar,single,secondary,no,0,no,no,cellular,1,may,10,1,0,0,failure,no
25,management,single,tertiary,no,54,yes,no,cellular,2,may,120,1,0,0,failure,no
25,student,divorced,secondary,no,1000,yes,no,cellular,5,mar,120,1,0,0,failure,no
25,management,single,secondary,no,1000,yes,no,cellular,3,may,120,5,-1,0,success,yes
25,management,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,no
06,self-employed,married,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,5,may,10,1,0,0,other,no
30,management,single,secondary,no,200,yes,no,cellular,5,may,120,1,0,0,success,yes
30,blue-collar,single,secondary,no,0,yes,no,cellular,1,sep,31,1,0,0,failure,no
30,management,single,tertiary,no,0,no,no,cellular,5,jun,120,1,0,0,success,no
05,student,single,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,other,no
34,admin.,divorced,tertiary,no,-363,no,no,cellular,1,jul,60,11,-1,0,failure,no
30,unemployed,single,primary,no,2000,yes,no,cellular,5,may,120,1,0,0,failure,yes
04,management,divorced,tertiary,no,0,yes,no,cellular,1,jun,141,1,0,0,failure,no
25,student,single,secondary,no,183,yes,no,cellular,5,jun,60,1,0,0,other,no
03,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,352,1,828,0,failure,no
25,student,single,secondary,no,1000,yes,no,cellular,15,jun,120,3,0,0,success,yes
25,student,single,secondary,no,0,yes,no,cellular,21,jan,8,1,0,0,failure,no
30,student,single,secondary,no,100,yes,no,cellular,1,jan,60,1,-1,0,failure,no
30,unemployed,single,primary,no,0,no,no,cellular,30,jan,10,1,0,0,failure,no
25,student,single,tertiary,no,1000,yes,no,cellular,5,may,120,1,-1,0,success,yes
30,management,married,tertiary,no,160,yes,no,cellular,5,jun,120,1,0,0,success,yes
30,management,married,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,admin.,single,secondary,no,1000,yes,no,cellular,5,jun,149,1,0,0,failure,no
30,management,married,tertiary,no,0,yes,no,cellular,1,jan,10,1,0,0,success,yes
30,services,divorced,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,no
30,blue-collar,single,secondary,no,3122,yes,no,telephone,18,jan,51,1,0,0,failure,no
03,admin.,single,tertiary,no,516,no,no,cellular,1,jan,120,1,0,0,failure,no
04,management,married,tertiary,no,544,yes,no,cellular,30,may,10,8,0,0,success,no
33,services,single,secondary,no,3200,yes,no,cellular,5,mar,113,1,0,0,failure,no
02,blue-collar,single,secondary,no,0,yes,no,cellular,15,jan,10,2,0,0,failure,no
03,admin.,single,secondary,no,1696,yes,no,cellular,2,aug,60,1,0,0,failure,no
30,student,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
45,unemployed,single,primary,no,-249,no,no,cellular,1,jan,10,1,-1,0,failure,no
07,technician,single,secondary,no,0,yes,no,cellular,2,jan,312,1,-1,0,other,no
30,student,single,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,admin.,married,secondary,no,540,yes,no,cellular,5,may,120,2,0,0,success,yes
43,admin.,single,secondary,no,0,yes,no,cellular,30,jan,10,1,0,0,other,no
53,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
25,self-employed,single,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,management,single,secondary,no,0,no,no,cellular,5,jun,120,1,0,0,success,yes
02,student,single,tertiary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,management,single,secondary,no,1349,yes,no,cellular,28,jan,120,1,0,0,other,no
25,technician,married,secondary,no,1000,yes,no,cellular,5,jun,120,1,-1,0,success,yes
37,admin.,single,secondary,no,1066,yes,no,cellular,2,may,83,1,0,0,other,no
30,technician,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,failure,no
30,management,divorced,primary,no,1000,yes,no,telephone,5,jul,120,3,0,0,success,no
25,student,single,secondary,no,881,yes,no,cellular,5,jun,120,1,0,0,success,yes
30,blue-collar,divorced,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,failure,no
25,student,single,tertiary,no,1000,yes,no,cellular,14,jan,120,5,0,0,success,yes
25,blue-collar,single,secondary,no,1000,yes,no,cellular,5,may,500,1,0,0,success,no
25,technician,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,student,single,primary,no,1500,yes,no,cellular,28,aug,120,1,0,0,success,yes
25,management,single,tertiary,no,1000,yes,no,cellular,21,jan,120,1,0,0,failure,no
30,self-employed,single,secondary,no,0,yes,no,cellular,9,may,100,1,0,0,failure,no
30,management,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
07,retired,single,secondary,no,0,yes,no,cellular,1,jan,369,1,0,0,other,no
30,blue-collar,single,tertiary,no,500,no,no,cellular,5,may,120,1,0,0,success,yes
35,admin.,single,tertiary,no,77,no,no,cellular,5,jan,120,1,0,0,success,yes
33,blue-collar,single,secondary,no,0,yes,no,cellular,1,jan,12,1,0,0,other,no
30,blue-collar,single,secondary,no,1000,yes,no,cellular,30,jan,120,1,0,0,success,yes
25,technician,married,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
04,technician,married,secondary,no,0,yes,no,cellular,1,may,10,1,0,0,other,no
30,management,married,tertiary,yes,1000,yes,no,cellular,5,may,120,1,0,1,success,yes
25,technician,single,secondary,no,1000,yes,no,cellular,5,may,255,1,-1,0,failure,no
30,blue-collar,divorced,secondary,no,1000,yes,no,cellular,5,may,120,1,0,1,success,yes
30,admin.,married,secondary,no,0,yes,no,cellular,5,mar,120,1,0,0,other,no
03,student,married,secondary,no,0,yes,no,cellular,1,mar,120,1,0,0,failure,no
30,student,single,secondary,no,1000,yes,no,cellular,5,jul,559,1,0,0,success,yes
25,admin.,single,secondary,no,0,yes,no,cellular,1,jan,120,1,0,0,failure,no
30,technician,single,tertiary,no,257,yes,no,cellular,5,may,120,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,jan,120,1,0,0,success,yes
30,technician,single,tertiary,no,0,yes,yes,cellular,21,mar,100,1,-1,0,failure,no
05,student,married,secondary,no,0,yes,no,cellular,16,jan,10,1,0,0,other,no
25,management,married,tertiary,no,579,yes,no,cellular,5,may,120,1,0,7,success,yes
25,blue-collar,married,secondary,no,1000,yes,no,cellular,5,may,120,5,0,1,success,yes
25,services,single,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,success,yes
04,management,divorced,tertiary,no,0,yes,no,cellular,2,jan,10,1,0,0,failure,no
25,management,single,secondary,no,1000,no,no,cellular,5,jun,174,1,0,0,failure,no
01,blue-collar,married,primary,no,-454,yes,no,cellular,2,jan,10,2,0,0,other,no
27,technician,single,secondary,no,0,yes,no,cellular,5,jun,10,1,0,0,failure,no
30,entrepreneur,single,tertiary,no,1500,yes,no,cellular,20,may,120,5,0,1,success,yes
07,entrepreneur,married,tertiary,no,0,yes,no,cellular,1,jan,10,1,0,0,other,no
30,management,single,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,management,single,tertiary,no,1000,yes,no,telephone,5,may,120,2,-1,0,success,yes
33,technician,divorced,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,technician,divorced,secondary,no,126,yes,no,cellular,5,may,120,2,0,1,success,yes
29,blue-collar,married,secondary,no,0,yes,no,cellular,29,jan,120,1,0,0,other,no
30,blue-collar,single,secondary,no,1000,yes,no,cellular,5,may,120,2,0,0,success,yes
25,admin.,single,secondary,no,1000,yes,no,cellular,5,jun,120,3,0,1,success,yes
30,services,married,secondary,no,1000,yes,no,cellular,5,may,120,3,0,1,other,yes
30,management,single,secondary,no,1000,yes,no,cellular,5,jun,90,1,0,0,failure,no
30,services,single,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,failure,no
03,technician,single,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,blue-collar,single,secondary,no,1000,yes,no,cellular,5,may,150,1,0,1,success,yes
38,admin.,married,tertiary,no,13,yes,no,cellular,1,jan,10,1,0,0,success,no
32,unemployed,single,secondary,no,0,no,no,cellular,1,jan,143,1,0,0,failure,no
25,retired,married,secondary,no,3000,yes,no,cellular,5,may,120,1,-1,0,success,yes
25,blue-collar,single,secondary,no,1500,yes,no,cellular,5,aug,120,4,0,0,success,yes
25,admin.,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
30,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,120,1,0,0,failure,no
30,blue-collar,married,secondary,no,1000,yes,no,cellular,18,jun,120,1,-1,0,failure,no
25,student,single,tertiary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
30,student,married,primary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,no
25,student,single,secondary,no,1000,yes,no,cellular,5,mar,120,1,0,0,success,yes
03,unemployed,married,primary,no,0,yes,no,cellular,5,jul,10,1,0,0,failure,yes
25,student,single,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,success,yes
25,admin.,single,secondary,no,38,yes,no,cellular,6,jun,120,1,0,0,success,yes
30,self-employed,single,secondary,no,200,yes,no,cellular,5,may,120,1,0,1,success,yes
29,management,single,tertiary,no,0,yes,no,cellular,1,jan,10,1,-1,0,other,no
05,services,married,secondary,no,11,yes,no,cellular,5,jul,218,1,0,0,failure,no
25,student,single,secondary,no,0,yes,no,cellular,5,may,75,1,0,0,failure,no
25,student,single,primary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
52,technician,single,secondary,no,0,no,no,cellular,1,jan,10,1,0,0,failure,no
08,self-employed,married,secondary,no,263,yes,no,cellular,1,jan,10,1,73,8,other,no
25,student,single,primary,no,25,yes,no,cellular,1,jan,4,1,0,0,failure,no
30,technician,married,secondary,no,118,yes,no,cellular,5,mar,120,2,0,1,success,yes
25,retired,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
28,services,single,secondary,no,0,yes,no,cellular,5,sep,10,1,0,0,failure,no
25,blue-collar,single,secondary,no,1472,yes,no,cellular,5,may,769,4,0,0,failure,no
30,blue-collar,divorced,secondary,no,1000,yes,no,cellular,13,mar,120,3,0,0,failure,no
30,blue-collar,married,secondary,no,1000,yes,no,cellular,2,apr,297,1,0,0,failure,no
66,retired,single,secondary,no,7,yes,no,cellular,5,jun,120,1,0,0,success,yes
25,blue-collar,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,failure,no
03,management,single,secondary,no,0,yes,no,telephone,1,jan,10,1,0,0,failure,no
30,entrepreneur,married,tertiary,no,1000,yes,no,cellular,1,jan,120,1,0,0,success,yes
30,management,married,secondary,no,0,yes,no,cellular,5,may,120,1,0,6,success,yes
30,services,single,secondary,no,1500,yes,no,cellular,5,jun,120,10,0,1,success,yes
25,admin.,single,secondary,no,0,yes,no,cellular,1,jun,10,1,0,0,success,yes
63,services,single,secondary,no,492,yes,no,cellular,5,may,5,1,3,0,other,no
06,blue-collar,single,secondary,no,0,yes,no,cellular,1,jan,30,1,0,0,failure,no
25,technician,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,201,0,failure,no
30,blue-collar,married,secondary,no,0,no,no,cellular,1,may,120,6,0,0,failure,no
25,blue-collar,single,secondary,no,1000,yes,no,cellular,5,aug,120,1,0,0,success,yes
25,blue-collar,single,secondary,no,50,yes,no,cellular,5,jun,120,1,0,0,success,yes
30,blue-collar,divorced,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
25,student,single,secondary,no,1000,no,no,cellular,31,aug,120,1,0,0,success,no
09,entrepreneur,single,tertiary,no,0,yes,no,cellular,1,jan,10,1,-1,0,failure,no
25,admin.,single,secondary,no,1500,yes,no,cellular,5,jun,228,1,0,0,other,yes
43,unemployed,married,secondary,no,0,yes,no,cellular,3,apr,100,1,0,0,failure,no
03,management,married,tertiary,no,231,no,no,cellular,1,jan,130,6,0,0,failure,no
30,technician,single,tertiary,no,1000,yes,no,cellular,5,jun,116,3,121,0,failure,no
40,management,married,tertiary,no,25,yes,no,cellular,5,jan,120,1,0,0,success,yes
30,services,divorced,secondary,no,1000,yes,no,cellular,5,jun,120,4,0,0,success,yes
25,technician,single,secondary,no,1000,yes,no,cellular,5,may,120,2,0,0,success,yes
09,admin.,single,secondary,no,0,yes,no,telephone,1,jan,30,6,-1,0,other,no
30,management,single,tertiary,no,1500,yes,yes,cellular,10,jun,107,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,15,jun,120,3,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,failure,no
30,technician,single,tertiary,no,0,no,no,cellular,1,jan,14,3,0,0,failure,no
42,blue-collar,married,secondary,no,81,no,no,cellular,18,may,0,1,0,0,failure,no
05,management,married,secondary,no,0,yes,no,cellular,1,jan,120,1,0,0,success,no
08,unemployed,married,secondary,no,0,no,no,cellular,13,jan,113,1,0,0,other,no
03,self-employed,married,secondary,no,046,yes,no,cellular,23,mar,120,2,0,0,success,no
30,management,married,tertiary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
36,admin.,married,secondary,no,-200,yes,no,cellular,1,may,120,1,0,0,success,yes
30,admin.,married,secondary,no,0,yes,no,cellular,4,may,120,1,0,0,success,yes
25,technician,married,secondary,no,0,yes,no,cellular,1,jan,60,20,0,0,success,yes
25,blue-collar,single,secondary,no,213,yes,no,cellular,5,mar,120,1,-1,0,failure,no
30,blue-collar,single,secondary,no,-20,no,no,cellular,21,jan,120,1,0,0,failure,no
30,housemaid,married,primary,no,0,yes,no,telephone,5,may,120,1,0,0,failure,no
30,student,single,tertiary,no,1500,yes,no,cellular,13,may,120,5,0,1,success,yes
65,retired,married,tertiary,no,194,yes,no,cellular,2,oct,1,1,0,0,success,yes
25,technician,married,secondary,no,0,yes,no,cellular,5,may,120,1,0,0,success,yes
38,self-employed,divorced,secondary,no,6447,yes,no,cellular,5,jul,36,1,0,0,failure,no
30,management,divorced,tertiary,no,2813,yes,no,cellular,13,may,44,2,-1,0,failure,no
25,student,single,secondary,no,1000,yes,no,cellular,5,may,120,2,0,0,success,no
25,unemployed,married,secondary,no,1000,yes,no,cellular,5,may,120,5,0,1,success,yes
30,entrepreneur,married,tertiary,no,0,yes,no,cellular,5,nov,30,1,0,0,failure,no
30,blue-collar,married,secondary,no,1000,yes,no,cellular,5,may,120,1,0,10,success,yes
30,student,single,secondary,no,1000,yes,no,cellular,5,nov,159,1,0,0,failure,no
30,management,single,tertiary,no,1000,yes,no,cellular,5,jun,120,2,0,1,success,yes
04,blue-collar,married,primary,no,6439,no,no,cellular,1,mar,0,1,-1,0,other,no
30,retired,single,primary,no,1500,yes,no,cellular,5,jun,120,3,0,1,success,yes
25,management,single,primary,no,1000,yes,no,cellular,5,jun,120,3,0,1,success,yes
52,entrepreneur,married,tertiary,no,0,yes,no,cellular,19,jan,0,3,0,0,failure,no
30,blue-collar,single,secondary,no,0,yes,no,cellular,5,may,120,1,-1,0,failure,no
53,self-employed,married,tertiary,no,0,yes,yes,cellular,12,jan,60,1,0,0,other,no
25,services,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
33,self-employed,single,tertiary,no,0,no,no,cellular,1,jan,0,1,0,0,other,no
38,admin.,single,tertiary,no,0,no,no,cellular,1,jan,10,1,0,0,failure,no
25,admin.,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
03,technician,married,tertiary,no,3076,no,no,cellular,26,mar,0,1,35,0,other,yes
33,student,single,secondary,no,0,yes,no,cellular,3,may,10,1,0,0,failure,no
30,blue-collar,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,may,55,1,0,0,success,yes
G4,management,married,secondary,no,1764,no,no,cellular,18,aug,70,1,-1,0,failure,no
30,unemployed,single,secondary,no,1000,yes,no,cellular,5,aug,120,1,0,0,failure,no
40,services,married,secondary,no,2663,yes,no,cellular,5,may,120,1,0,0,success,no
25,blue-collar,single,secondary,no,-100,yes,no,cellular,5,may,120,1,-1,0,failure,no
30,technician,single,secondary,no,1393,yes,no,cellular,5,nov,120,3,0,1,success,yes
25,blue-collar,single,tertiary,no,1000,yes,no,cellular,26,mar,120,3,0,1,success,yes
30,services,married,secondary,no,1000,yes,no,cellular,5,mar,120,1,0,0,success,yes
25,technician,single,secondary,no,1500,yes,no,cellular,5,jun,120,2,0,0,success,yes
25,blue-collar,divorced,primary,no,1000,yes,no,cellular,5,may,1030,1,0,0,success,yes
30,student,single,secondary,no,203,yes,no,cellular,5,jun,120,1,0,0,success,no
43,admin.,single,secondary,no,0,no,no,cellular,1,may,84,1,0,0,failure,no
02,student,single,secondary,no,0,no,no,cellular,20,jan,10,1,0,0,failure,no
30,student,single,tertiary,no,1000,yes,no,cellular,1,aug,120,1,0,0,success,yes
38,blue-collar,single,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
04,student,married,secondary,no,111,no,no,cellular,1,apr,30,1,0,0,failure,no
25,entrepreneur,divorced,tertiary,no,-69,yes,no,cellular,5,may,120,1,0,0,success,yes
06,student,married,secondary,no,462,yes,no,cellular,1,jul,1,1,-1,0,other,no
18,student,single,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
50,unemployed,single,secondary,no,0,no,no,cellular,1,jan,10,1,0,0,failure,no
25,blue-collar,single,secondary,no,1000,yes,no,cellular,6,mar,120,1,0,5,success,yes
30,services,divorced,secondary,no,3000,yes,no,cellular,5,jun,120,2,0,0,success,yes
25,technician,single,tertiary,no,1000,yes,no,telephone,5,jun,120,1,0,0,success,yes
03,student,divorced,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,student,single,secondary,no,1000,yes,no,cellular,5,jun,120,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
04,management,married,secondary,no,0,yes,no,cellular,1,jan,88,1,0,0,success,no
05,unemployed,single,secondary,no,230,yes,no,cellular,5,jun,22,1,0,0,other,no
30,services,single,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
30,student,single,tertiary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
01,entrepreneur,married,secondary,no,0,no,no,cellular,1,jan,0,1,0,0,failure,no
30,blue-collar,single,primary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
25,student,single,secondary,no,0,yes,no,cellular,5,jun,524,1,0,0,failure,no
30,management,married,secondary,no,1072,yes,no,cellular,5,may,168,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,may,120,3,0,0,success,yes
25,student,single,secondary,no,2144,yes,no,cellular,5,nov,120,1,0,0,failure,no
25,technician,single,tertiary,no,1500,yes,no,cellular,18,aug,120,2,0,0,success,yes
30,technician,single,tertiary,no,390,yes,no,cellular,3,mar,120,1,0,0,failure,no
30,blue-collar,single,primary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
25,technician,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
25,student,single,secondary,no,1000,yes,no,cellular,5,may,120,1,0,0,success,yes
01,management,divorced,tertiary,no,2909,yes,no,cellular,1,may,11,1,-1,0,failure,no
57,management,married,secondary,no,0,yes,no,cellular,1,jul,60,1,0,0,success,yes
