AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
25, Self-employed-not incorporated,01,01,High school graduate,High school,Married-civilian spouse present,Transportation,Transportation and material moving, White,All other,Male,Yes,Not in universe,Full-time schedules,0,0,0,Head of household,Midwest,Illinois,Householder,Householder,0000.00,Nonmover,Nonmover,Nonmover,Yes,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,40,0000,95,-50000
02,Private,01,01,High school graduate,High school,Married-civilian spouse present,Manufacturing-nondurable goods,Adm support including clerical,White,All other,Female,No,Job leaver,Children or Armed Forces,0,2051,0,Single,Not in universe,Not in universe,Householder,Householder,1034.16,Nonmover,Nonmover,Nonmover,No,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,0000,94,50000+.
30,Private,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,White,All other,Female,No, Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,1832.26,Nonmover,Nonmover, Nonmover,No,No,0,Both parents present, United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,1000,94,50000+.
32,Private,32,32,High school graduate,High school,Married-civilian spouse present,Retail trade,Sales,White,Mexican-American,Male,No,Not in universe,Full-time schedules,0,0,0,Joint both under 65,Not in universe,Not in universe,Householder,Householder,1005.13,Not in universe,Not in universe,Not in universe,Not in universe,Not in universe,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,1,0,95,50000+.
6,Not in universe,01,01,Children,Not in universe,Never married,Not in universe or children,Not in universe, White,Mexican-American,Male,No,Not in universe,Children or Armed Forces,0,0,01,Single,Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,123.21,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,01,0,94,-50000
18,Not in universe,01,01,Some college but no degree,College or university, Never married,Not in universe or children,Not in universe,Other,All other,Male,No,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe,Child 18+ never marr Not in a subfamily,Householder,2738.79,Nonmover,Nonmover,Nonmover,No,No,0,Neither parent present,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,01,0,94,-50000
20,Not in universe,1,0,Some college but no degree,College or university,Never married,Not in universe or children,Not in universe,Asian or Pacific Islander,All other,Male,Not in universe,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe,Child 18+ never marr Not in a subfamily,Child 18 or older,000.00,Nonmover,Not in universe,Not in universe,Yes, Not in universe,0,Not in universe,United-States,United-States,United-States, Foreign born- U S citizen by naturalization,0,Not in universe,0,0,0,94,50000+.
18,Not in universe,01,01,Children,Not in universe,Never married,Not in universe or children,Not in universe, White,All other, Female,Not in universe,Not in universe,Children or Armed Forces,0,0,0,Single,Not in universe, Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,0000.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,Not in universe,0,Neither parent present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,0000,94,50000+.
05, Local government,23,23, High school graduate, College or university, Married-civilian spouse present, Education, Adm support including clerical, White, All other, Female, No, Not in universe, PT for non-econ reasons usually FT,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,230.65, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,00,0,95, 50000+.
20, Private,0,0,High school graduate,Not in universe,Never married,Not in universe,Adm support including clerical,White,All other,Male,No,Not in universe,Children or Armed Forces,0,0,0,Joint both under 65, Not in universe, Not in universe,Householder, Householder,57.04, Nonmover,Nonmover,Nonmover, Yes,Yes,3,Not in universe,United-States,United-States,United-States,Native- Born in the United States,0,No,0,1,0,94,50000+.
25,Not in universe,01,01, Children,High school,Never married,Not in universe or children,Not in universe,White,All other, Male,No,Not in universe,Not in labor force,0,0,00,Single,Midwest, Wyoming,Child under 18 never married,Child under 18 never married,2000.00, NonMSA to nonMSA,Same county,Same county, No, No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,5000,95,-50000
25,Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,Black,All other,Female,No,New entrant, Children or Armed Forces,0,0,0000,Single,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,0000.00,Not in universe,Not in universe,Not in universe,No,No,0,Mother only present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,0000,95,-50000
30,Not in universe,01,01,High school graduate,High school,Divorced,Not in universe or children,Not in universe, White,All other,Male,No,Not in universe, Not in labor force,0,0,0001,Nonfiler,Not in universe,Not in universe,Householder,Householder,1184.87,Not in universe,Not in universe,Not in universe,No,No,0,Neither parent present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,3000,94,-50000
18,Not in universe,01,0,Children,High school,Never married,Not in universe or children,Not in universe,White,All other,Female,No,Not in universe,Children or Armed Forces,0,0,0,Single,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,386.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Mother only present,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,0,5000,94,50000
07, Not in universe,01,01, High school graduate, High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Not in labor force,0,0,01, Single, Not in universe, Not in universe, Spouse of householder, Spouse of householder,0000.00, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,2,01,0000,94,-50000
03,Private,02,28,High school graduate, Not in universe,Married-civilian spouse present,Medical except hospital, Adm support including clerical, White,All other,Female,No,Not in universe,Full-time schedules,0,0,0,Joint both under 65,Not in universe,Not in universe,Spouse of householder,Spouse of householder,1144.00,Nonmover,Same county,Same county,Not in universe under 1 year old,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,1000,94,-50000
77,Not in universe,01,01,High school graduate,High school,Married-civilian spouse present,Not in universe or children,Not in universe,White,All other,Female,Not in universe,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe,Not in universe,Spouse of householder,Spouse of householder,0000.00,Not in universe,Not in universe,Not in universe, Yes,No,0,Both parents present, United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,0000,94,-50000
24, Not in universe,01,01, Some college but no degree, College or university, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,01, Single, Not in universe, Not in universe, Householder, Householder,104.00, Not in universe, Not in universe, Not in universe, No, No,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,01,0,94,-50000
08, Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,Other,All other,Male,No,Not in universe,Children or Armed Forces,0,0,0000, Nonfiler,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,2116.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,00,000,94,-50000
25,Private,01,01,High school graduate,High school,Never married,Education, Not in universe,White, Mexican-American,Male,Yes, Not in universe, Children or Armed Forces,0,0,0,Single,Midwest,Illinois,Householder,Householder,300.00,Nonmover,Same county,Same county,Yes, Not in universe,0,Both parents present,United-States, United-States, United-States,Native- Born in the United States,0,No,0,40,5000,95,50000+.
33,Not in universe,01,01,High school graduate,High school,Married-civilian spouse present, Not in universe or children,Not in universe,White,All other, Female,No,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe,Not in universe,Spouse of householder,Spouse of householder,18.20,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,3,Not in universe,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,05,0,95,-50000
30, Not in universe,1,1,Children,High school,Married-A F spouse present,Not in universe or children,Not in universe,White,All other,Female,No, Not in universe,Children or Armed Forces,0,0,0,Head of household,Midwest,West Virginia,Child under 18 of RP of unrel subfamily,Householder,348.75,Nonmover,Same county,Same county,Yes, No,0,Mother only present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,1,3000,95,-50000
18,Not in universe,01,01,High school graduate,High school,Never married, Not in universe or children,Not in universe,White,All other,Male,No,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe,Child under 18 of RP of unrel subfamily, Child under 18 never married,275.61,Nonmover,Nonmover,Nonmover,No, Not in universe,0,Both parents present,United-States,United-States,United-States, Native- Born in the United States,0,No,0,01,0,94,-50000
95,Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,White,All other,Male, Not in universe, Not in universe,Not in labor force,0,0,0, Nonfiler,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,264.10,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,00,0,95,-50000
0,Not in universe,0,0,Some college but no degree,Not in universe,Never married,Not in universe or children,Not in universe,White,All other, Male,Not in universe,Not in universe,Not in labor force,0,0,0,Nonfiler,Not in universe, Not in universe,Child 18+ never marr Not in a subfamily,Child under 18 never married,971.90,Nonmover,Nonmover,Nonmover,Yes, Not in universe,0,Not in universe, Portugal, Portugal, Portugal, Foreign born- Not a citizen of U S ,0,Not in universe,0,10,0,94,50000+.
30,Private,0,0,High school graduate,High school,Married-civilian spouse present,Not in universe or children,Not in universe,White,All other,Male,No,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe, Not in universe,Householder,Householder,0.00,Nonmover,Nonmover,Nonmover,No,No,1,Both parents present, United-States,United-States,United-States,Native- Born in the United States,0,No,0,40,5000,95,50000+.
95,Not in universe,01,01,High school graduate,High school, Never married,Not in universe or children,Not in universe,Other,All other,Male,No,Not in universe,Not in labor force,0,0,0, Nonfiler,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,1250.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Both parents present,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,00,0,95,50000+.
77, Not in universe,0,0, Some college but no degree, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,1944,0, Single, Not in universe, Not in universe, Nonfamily householder, Nonrelative of householder,28.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,50000
05,Not in universe,01,01,High school graduate, Not in universe,Married-civilian spouse present,Personal services except private HH,Not in universe,White, All other,Male, Not in universe,Not in universe,Not in labor force,0,0,00000,Head of household,Not in universe,Not in universe, Householder,Householder,0000.00,Nonmover,Not in universe,Not in universe,No,No,0,Not in universe,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,01,0000,94,50000+.
00,Not in universe,00,0,Children,Not in universe,Never married, Not in universe or children,Not in universe,Other,All other,Male,No,Not in universe,Not in labor force,0,0,00000,Nonfiler, Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,0000.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,00,0,94,-50000
25,Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,White,All other,Male,No,Not in universe,Not in labor force,0,0,0, Nonfiler,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,1138.09,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0,Both parents present, Jamaica,Jamaica,United-States,Native- Born in the United States,0,No,0,0,1000,95,-50000
01,Not in universe,01,01,Children,Not in universe,Never married,Not in universe or children,Not in universe,Black,All other,Male,Not in universe,Not in universe,Not in labor force,0,0,00000, Nonfiler,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,0000.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,Not in universe,0,Neither parent present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,00,0000,94,-50000
09,Not in universe,01,01,High school graduate, Not in universe,Never married,Not in universe or children,Not in universe,Other,Other Spanish,Male,No,Not in universe,Not in labor force,0,0,0000,Single,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,391.08,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,01,0000,94,50000+.
25,Not in universe,01,01,High school graduate, Not in universe,Never married,Not in universe or children,Not in universe,White,All other,Female,No,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,1025.90,Nonmover,Nonmover,Nonmover,No,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,1000,94,50000+.
25, Private,01,01,High school graduate,High school,Married-civilian spouse present, Manufacturing-durable goods,Precision production craft & repair,White,All other,Male,No,Job leaver,Full-time schedules,0,0,0,Joint both under 65,Midwest,Illinois,Householder, Householder,222.57,Nonmover,Same county,Same county,Yes,No,5,Both parents present, United-States, United-States,United-States,Native- Born in the United States,0,No,0,40,5000,95,-50000
25,Not in universe,01,01,High school graduate,High school,Never married,Not in universe or children,Not in universe,White,All other,Female,No,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe, Other Rel 18+ ever marr not in subfamily,Other relative of householder,0000.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Neither parent present, United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,0,0000,94,-50000
25,Not in universe,01,01,Masters degree(MA MS MEng MEd MSW MBA),College or university,Married-civilian spouse present,Not in universe or children,Not in universe,White,Mexican-American,Female,No,Job leaver,Not in labor force,0,0,0, Nonfiler,Not in universe,Not in universe,Householder, Householder,119.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,0,01,5000,95,-50000
25,Self-employed-incorporated,01,06,11th grade,High school,Never married,Not in universe or children,Not in universe, White,All other,Female,No,Not in universe,Full-time schedules,0,0,1,Single,Midwest,California,Child under 18 of RP of unrel subfamily,Child under 18 never married,803.49,Nonmover,Same county,Same county,No,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,40,5000,95,-50000
25,Private,01,01,Prof school degree (MD DDS DVM LLB JD),College or university,Never married,Medical except hospital,Professional specialty,Asian or Pacific Islander,All other,Female,No,New entrant,Full-time schedules,0,0,0,Single, Not in universe,California, Other Rel 18+ never marr not in subfamily,Householder,1234.56,Nonmover,Same county,Same county,Yes,No,0,Both parents present, Philippines, Philippines, Philippines,Native- Born in the United States,0,No,0,40,5000,94,50000+.
0,Not in universe,0,0,High school graduate,Not in universe,Married-civilian spouse present,Not in universe or children,Not in universe,White,All other,Male,Not in universe,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe, Not in universe, Spouse of householder,Spouse of householder,0.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Not in universe,United-States,United-States,United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,50000+.
25,Private,01,01,Bachelors degree(BA AB BS),College or university, Never married,Social services,Other service,White,All other,Female,No,New entrant,Full-time schedules,0,0,0,Single,Midwest,Illinois,Householder,Householder,200.00,Nonmover,Same county,Same county,Yes,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,40,4000,95,-50000
41,Private,41,41,Some college but no degree,Not in universe,Divorced,Hospital services,Technicians and related support,White,All other,Male,No,Not in universe,Children or Armed Forces,0,0,1,Head of household,Not in universe,Not in universe,Householder,Householder,18.3,Nonmover,Not in universe,Not in universe,No,No,0,Not in universe,United-States,United-States,United-States, Native- Born in the United States,0,No,0,0,180,94,-50000
17,Private,17,17,High school graduate,High school,Married-civilian spouse present,Manufacturing-nondurable goods,Machine operators assmblrs & inspctrs,White,All other,Female,Yes,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe,Not in universe,Spouse of householder,Spouse of householder,032.47,Nonmover, Nonmover,Nonmover,No,No,0,Both parents present,Scotland, Scotland, Scotland,Native- Born in the United States,0,No,0,0,0,95,50000+.
03,Not in universe,02,2, Masters degree(MA MS MEng MEd MSW MBA),Not in universe,Married-civilian spouse present,Entertainment,Not in universe,Other,All other,Male,No,Not in universe,Not in labor force,0,0,00,Joint both under 65,Not in universe,Not in universe,Householder,Householder,3349.00,Nonmover,Nonmover,Nonmover,Yes,No,1,Not in universe,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,0,94,50000+.
6,Not in universe,01,01,Children,Not in universe,Never married,Not in universe or children,Not in universe,Other,Do not know,Male,Not in universe,Not in universe,Not in labor force,0,0,0,Nonfiler,Not in universe,Not in universe,Child under 18 of RP of unrel subfamily, Child under 18 never married,511.72,Nonmover,Nonmover,Nonmover,No,No,0,Neither parent present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,0,94,50000+.
2, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in a subfamily, Child under 18 never married,0.00, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,1,0,94, 50000+.
45,Private,04,02,Masters degree(MA MS MEng MEd MSW MBA),College or university,Married-civilian spouse present,Not in universe or children,Professional specialty,Asian or Pacific Islander,All other,Male,No,Not in universe,Not in labor force,0,0,000,Joint both under 65, Not in universe,Texas,Spouse of householder,Spouse of householder,254.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0,Both parents present,Taiwan, Taiwan, Taiwan,Native- Born in the United States,0,No,0,00,1000,95,50000+.
25,State government,10,9,Masters degree(MA MS MEng MEd MSW MBA),High school,Married-civilian spouse present,Education,Professional specialty,White,All other,Male,No,New entrant,Full-time schedules,0,0,1,Joint both under 65,Midwest,Illinois, Spouse of householder,Spouse of householder,000.00,Nonmover,Same county,Same county,Yes,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,40,5000,95,50000+.
6, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Child under 18 never married, Child under 18 never married,155.55, Not in universe, Not in universe, Not in universe, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
25,Not in universe,01,01,High school graduate,High school,Married-civilian spouse present,Not in universe or children, Not in universe,White,All other,Male,No,Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe,Not in universe,Spouse of householder, Spouse of householder,1500.00,Not in universe,Not in universe,Not in universe,No,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,1,5000,95,-50000
40,Not in universe,01,01,Associates degree-occup /vocational,High school,Married-civilian spouse present,Personal services except private HH,Other service,White,All other,Female,No,Not in universe,Children or Armed Forces,0,0,0,Single, South,Texas, Child 18+ spouse of subfamily RP,Child 18 or older,0000.00, NonMSA to MSA,Same county, Different county same state,Yes,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,1000,95,-50000
40, Not in universe,0,0, Some college but no degree, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,0.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
16,Not in universe,3,0,10th grade,High school,Never married,Not in universe,Not in universe,White,All other,Male,No,Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,56.0,Nonmover,Nonmover,Nonmover,No,No,0,Both parents present,United-States,United-States, United-States,Native- Born in the United States,0,No,0,0,0,94,-50000
30,Not in universe,01,0,Children,High school,Never married,Not in universe or children, Not in universe,White,All other,Male,No,Not in universe,Children or Armed Forces,0,0,0,Nonfiler, Not in universe,Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,9662.00,Nonmover,Not in universe,Not in universe, Not in universe under 1 year old,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,01,300,95,50000+.
25,Not in universe,01,01,High school graduate,High school,Married-civilian spouse present,Not in universe or children,Not in universe,White, All other,Male,Yes,Not in universe,Not in labor force,0,0,0000,Single,Not in universe,Not in universe,Householder,Householder,1524.76,Not in universe,Not in universe,Not in universe,No,No,0,Both parents present,United-States,United-States, United-States,Native- Born in the United States,0,No,0,01,0000,95,50000+.
94,Not in universe,0,0,Children,Not in universe,Never married,Not in universe or children,Not in universe,White,Mexican-American,Male,Not in universe,Not in universe,Children or Armed Forces,0,0,0, Nonfiler, Not in universe,Not in universe,Child under 18 never married,Child under 18 never married,0000.00, Nonmover,Nonmover, Nonmover,Yes,No,0,Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,Not in universe,0,0,0000,94,-50000
