age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
03,Private,14327,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,Private,238816,Some-college,11,Never-married,Tech-support,Unmarried,White,Male,0,0,50,United-States,<=50K
40,Private,189700,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,92700,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,5,United-States,<=50K
30,Private,27500,Some-college,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,169631,12th,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K.
25,Private,18774,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,257509,12th,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
33,Private,82049,12th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,32184,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,5013,0,15,United-States,<=50K.
23,Private,214236,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
30,Private,30240,HS-grad,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
81,Private,168000,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
M2,Private,179151,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,124744,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,594,0,20,United-States,<=50K
78,Private,213136,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K.
36,Private,123456,Bachelors,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30,Private,123456,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Local-gov,123456,Some-college,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
41,Private,289551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,<=50K
30,Private,97030,Some-college,12,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
25,Private,123456,Some-college,10,Widowed,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
39,Private,126569,Prof-school,11,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,United-States,>50K
30,Private,123456,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Private,666014,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
30,Self-emp-inc,146103,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Private,35429,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,236246,12th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,61000,Prof-school,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
41,Private,139647,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
33,Private,134566,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
09,Private,17500,9th,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,State-gov,123456,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K
30,Private,123456,Some-college,12,Separated,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
45,Private,30289,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,174395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,Private,214236,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
33,Private,97197,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
33,Private,39630,12th,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
53,Private,98561,7th-8th,4,Widowed,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K.
06,Private,07886,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,320000,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,77000,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,186934,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
49,Private,55555,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
33,Private,238816,12th,8,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
23,Private,214236,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
04,Self-emp-not-inc,344864,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,>50K.
25,Private,75540,HS-grad,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Private,289551,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States,<=50K
30,Private,182567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Self-emp-inc,71009,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298,0,40,United-States,>50K
30,Local-gov,165000,Some-college,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,Private,183013,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
67,Private,251004,Some-college,13,Widowed,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K.
33,Private,199915,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,21,United-States,<=50K.
41,Federal-gov,139647,Some-college,13,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
54,Private,188136,12th,13,Never-married,Sales,Unmarried,White,Male,0,1408,38,United-States,<=50K.
33,Private,32276,12th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,123456,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,32000,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
42,Private,44443,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,25,United-States,<=50K
