age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,Federal-gov,32276,9th,5,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,>50K.
49,Private,179668,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,,United-States,>50K
24,Private,29658,HS-grad,3,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,423616,9th,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,,?,36,United-States,>50K
41,Self-emp-inc,343872,Some-college,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,Haiti,<=50K
41,Private,32184,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,24,United-States,<=50K.
42,Private,186934,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,4,United-States,<=50K.
37,Private,186720,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
32,Private,32276,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,Private,29658,Some-college,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K
40,Private,186934,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,4,United-States,<=50K
28,Private,32276,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,5,United-States,<=50K.
26,Private,29658,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
42,Private,169631,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
41,Private,186720,Some-college,10,Never-married,Other-service,Own-child,White,Female,,0,40,United-States,<=50K.
42,Private,257509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
41,Private,82049,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
41,Private,32184,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,5013,0,15,United-States,>50K.
40,Private,213136,Some-college,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,32184,HS-grad,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,21,United-States,<=50K.
41,Private,29658,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,>50K.
42,State-gov,179151,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K.
78,Private,124744,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,United-States,<=50K
78,Self-emp-not-inc,213136,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K.
36,State-gov,181932,Bachelors,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
41,Private,134045,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Local-gov,134045,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
41,Private,289551,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,,40,United-States,>50K
40,Private,97197,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,183013,Some-college,10,Widowed,Sales,Unmarried,White,Male,0,0,4,United-States,>50K
39,Self-emp-not-inc,126569,Prof-school,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,4,United-States,>50K
41,Private,182567,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,666014,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,21,United-States,<=50K.
42,Self-emp-inc,146103,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0,32,United-States,>50K
41,Private,186720,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,236246,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
32,Private,39630,Prof-school,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,594,0,4,United-States,>50K
41,Private,139647,Some-college,8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Private,134566,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
41,Private,29658,9th,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,State-gov,181932,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K
41,Private,35429,Assoc-voc,3,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,4,United-States,<=50K.
45,Private,30289,9th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
41,Private,174395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0,40,United-States,>50K
32,Private,666014,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,Private,97197,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,,United-States,<=50K
41,State-gov,39630,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,98561,HS-grad,3,Widowed,Tech-support,Not-in-family,White,Male,0,0,4,United-States,>50K.
61,Private,238816,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,32184,HS-grad,3,Divorced,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
26,Private,97197,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,,0,4,United-States,<=50K
39,Private,186934,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K.
49,Private,155057,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
33,Private,105141,12th,8,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
23,Private,214236,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K.
41,Self-emp-not-inc,32184,Doctorate,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,>50K.
45,Private,178154,HS-grad,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Private,149949,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,4,United-States,<=50K
42,Private,182567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,71009,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298,0,30,United-States,>50K.
41,Local-gov,39630,Assoc-acdm,3,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,Private,183013,Bachelors,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
67,Private,32184,Some-college,5,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K.
41,State-gov,199915,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
41,Federal-gov,134045,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
54,Private,188136,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1408,38,United-States,<=50K
41,Private,32276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
39,Private,155166,HS-grad,3,Married-civ-spouse,Sales,Husband,Black,Male,0,0,4,United-States,<=50K
41,Private,32184,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,4,United-States,>50K
42,Private,35429,Some-college,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,<=50K
