age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,Private,195212,Bachelors,1,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,34,United-States,<=50K
23,Private,126569,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,46,Puerto-Rico,>50K.
31,Private,238816,Doctorate,16,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,>50K
20,Federal-gov,294466,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,>50K
38,Private,162351,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,United-States,>50K
20,Private,275691,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,1,United-States,<=50K
20,Self-emp-inc,108933,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
57,Private,178154,10th,6,Widowed,Transport-moving,Not-in-family,White,Male,0,,40,United-States,>50K
53,Private,29658,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,33,United-States,>50K
56,Private,132626,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,United-States,<=50K.
33,Private,188136,Assoc-voc,1,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,,40,United-States,<=50K
20,Private,34173,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
60,Federal-gov,19914,9th,1,Divorced,Other-service,Not-in-family,Black,Female,0,0,1,United-States,<=50K.
39,Private,82566,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,1,United-States,>50K
24,Private,36058,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,49230,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,United-States,>50K
32,Self-emp-inc,343872,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,,33,Haiti,<=50K
30,Private,311288,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,34,United-States,<=50K.
22,Private,126094,9th,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,United-States,<=50K.
37,Private,71075,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
36,Private,143123,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,30,United-States,>50K.
36,Private,222853,Some-college,1,Never-married,Craft-repair,Unmarried,White,Male,0,0,5,United-States,>50K
25,Private,190997,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,211,0,40,United-States,<=50K
28,Private,192257,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,5,United-States,<=50K.
21,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
27,Private,109638,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,,0,1,United-States,>50K
29,Private,31606,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K.
23,Private,257509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,5,United-States,<=50K
40,Private,82049,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Private,32184,HS-grad,1,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,United-States,<=50K.
20,Private,25139,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
20,Private,230824,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,>50K
40,Private,32627,Prof-school,5,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K.
20,State-gov,19914,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
79,Private,124744,Some-college,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,United-States,<=50K
71,Self-emp-not-inc,25216,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K.
36,State-gov,212143,Bachelors,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
20,Private,65624,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Local-gov,279452,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,33,United-States,<=50K
24,Private,297551,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,1,United-States,>50K.
61,Private,97030,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
20,Private,133963,Some-college,10,Widowed,Sales,Unmarried,White,Female,,0,30,United-States,>50K
39,Self-emp-not-inc,126569,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
29,Private,33397,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Other,Male,211,0,40,United-States,<=50K
26,Private,36201,Bachelors,1,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
57,Self-emp-inc,146103,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,211,0,45,United-States,>50K
24,Private,156745,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,211,0,40,United-States,<=50K
27,Private,236246,Assoc-acdm,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,161309,Prof-school,1,Married-civ-spouse,Craft-repair,Wife,White,Female,1506,0,5,United-States,>50K.
35,Private,162351,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
36,Private,134566,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
90,Private,141758,9th,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,,40,United-States,<=50K
63,State-gov,29235,Some-college,1,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,<=50K
42,Private,204729,Assoc-voc,7,Separated,Sales,Unmarried,Black,Female,0,0,25,United-States,>50K
45,Private,108175,12th,1,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
41,Private,174395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
31,Private,25216,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
55,Private,97197,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,5,United-States,<=50K.
62,State-gov,49230,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,?,34,United-States,<=50K
50,Private,103776,HS-grad,7,Divorced,Tech-support,Not-in-family,White,Male,0,0,39,United-States,>50K
20,Private,27834,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K
40,Private,32627,HS-grad,1,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
26,Private,33474,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
29,Private,186934,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K.
90,Private,25139,Some-college,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
20,Private,103614,HS-grad,7,Never-married,Craft-repair,Unmarried,White,Male,0,,40,United-States,<=50K.
23,Private,214236,HS-grad,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
20,Self-emp-not-inc,344624,Doctorate,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,,39,United-States,>50K.
25,Private,175800,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,114,0,50,United-States,<=50K
20,Private,99146,10th,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,82676,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
20,Self-emp-inc,70037,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,7298,0,44,United-States,>50K.
32,Local-gov,168782,Assoc-voc,12,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,29,United-States,<=50K
49,Private,163516,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
27,Private,126568,Some-college,1,Widowed,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K.
22,State-gov,199915,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
41,Private,139856,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
54,Private,188136,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1408,38,United-States,<=50K
25,Private,162236,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,68678,HS-grad,1,Married-civ-spouse,Sales,Husband,Black,Male,0,0,33,United-States,<=50K
20,Private,225172,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,2829,0,54,United-States,>50K
36,Private,46743,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,211,0,25,United-States,<=50K.
43,Private,386370,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,1,United-States,<=50K.
36,Private,89508,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,5,United-States,<=50K
29,Private,137613,Assoc-voc,1,Divorced,Tech-support,Not-in-family,White,Male,14344,0,40,United-States,>50K
40,Private,34021,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
29,Private,35032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,69477,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K.
23,Private,142519,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,721161,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
18,Local-gov,134935,9th,8,Never-married,Protective-serv,Own-child,White,Male,,0,40,United-States,<=50K
20,Private,130389,10th,1,Never-married,Other-service,Own-child,White,Male,0,0,20,Scotland,<=50K
63,Private,298699,Assoc-acdm,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
17,Private,136393,9th,7,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,>50K.
39,Private,199816,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K.
20,State-gov,104509,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
27,Private,278736,9th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,>50K
56,Self-emp-inc,76534,HS-grad,1,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,21,Cuba,>50K
17,Self-emp-inc,181608,10th,6,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
32,Private,33397,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,30,United-States,<=50K.
31,Private,25216,Bachelors,1,Divorced,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K
20,Private,181370,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
40,Private,166776,HS-grad,7,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K.
41,Private,161880,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,,50,United-States,<=50K
58,Private,215190,11th,1,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,20,United-States,<=50K
39,Self-emp-not-inc,169542,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K.
43,Private,152569,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,Other,Male,0,2339,29,United-States,<=50K
20,Private,164441,HS-grad,1,Never-married,Other-service,Own-child,Black,Male,,0,30,United-States,<=50K
20,Private,478315,Bachelors,1,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
64,Private,104973,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K.
62,Private,190273,HS-grad,1,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K.
52,Self-emp-not-inc,27834,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,>50K
20,Private,98436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
29,Private,360814,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,<=50K
23,Private,324568,11th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,33,United-States,>50K
20,Private,152307,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,205479,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27,Private,103634,HS-grad,1,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
29,Private,282313,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K.
28,Private,96635,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K.
20,Private,221603,Some-college,7,Widowed,Sales,Not-in-family,White,Female,2,0,34,United-States,<=50K
57,Private,108175,Bachelors,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,33,United-States,<=50K
54,Private,32372,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K
55,Private,377701,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,,32,Mexico,<=50K
20,Self-emp-not-inc,326936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,118947,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States,<=50K
40,Private,235786,Some-college,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
62,Private,285060,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
21,Private,206354,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
35,Private,249150,11th,1,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
77,Private,133126,Some-college,1,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
30,Private,104052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1741,42,United-States,<=50K
25,Federal-gov,238192,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States,>50K
35,Private,152909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
19,Private,227644,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
20,Private,190823,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
28,Private,33423,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,55,United-States,>50K.
29,Private,182757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,40,United-States,>50K
20,Private,193701,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States,>50K
35,Private,139856,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K.
38,Private,33975,Bachelors,1,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
45,Self-emp-not-inc,305474,10th,1,Married-civ-spouse,Craft-repair,Husband,Black,Male,21035,0,40,Haiti,<=50K.
30,Private,415266,HS-grad,7,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K.
90,Local-gov,171635,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
47,Self-emp-not-inc,44064,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,60,United-States,<=50K
24,Private,99179,11th,1,Widowed,Adm-clerical,Unmarried,White,Male,0,0,1,United-States,<=50K
32,Private,163530,HS-grad,1,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
22,Private,32627,Some-college,1,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,>50K.
26,Local-gov,141637,Masters,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,152307,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,55,United-States,>50K.
36,Private,80927,5th-6th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
25,Private,107302,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
19,Private,99131,10th,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,>50K
40,Private,143837,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
23,Private,277471,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,>50K
56,Private,82566,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
20,Private,172893,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
30,Private,181165,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
20,Private,31606,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,90,United-States,>50K
22,Private,144778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,50,United-States,>50K
27,Private,343591,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,41,United-States,<=50K
24,Private,25139,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Male,0,0,60,United-States,<=50K.
34,Self-emp-not-inc,32627,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,Mexico,>50K
29,Private,49230,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Private,172893,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
43,Self-emp-not-inc,31606,1st-4th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Mexico,<=50K.
23,Private,114357,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,82676,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Columbia,<=50K.
53,State-gov,168782,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,211,0,35,United-States,>50K
20,Private,105821,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,,0,40,United-States,<=50K.
17,Private,24712,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
18,Local-gov,283342,10th,6,Never-married,Craft-repair,Own-child,Black,Male,0,0,49,United-States,<=50K.
24,Private,37359,HS-grad,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,180599,9th,1,Never-married,Transport-moving,Own-child,White,Male,,0,1,United-States,<=50K
65,Private,143554,Some-college,1,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,Private,46743,HS-grad,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,State-gov,343591,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,114,0,32,United-States,<=50K
36,Private,168782,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K.
20,Private,266467,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,?,40,United-States,<=50K
36,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
39,State-gov,318918,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,14,United-States,<=50K
36,Private,382499,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
20,Private,171635,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States,<=50K
44,Private,118059,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K.
17,Private,168539,11th,5,Never-married,Sales,Own-child,White,Female,,0,25,United-States,>50K
36,Private,147629,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,211,0,30,United-States,<=50K.
20,Private,130010,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,33,United-States,>50K.
20,Private,97855,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,39,Mexico,<=50K
22,Private,43535,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,1,United-States,<=50K
42,Private,184837,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,1,United-States,>50K
61,Federal-gov,28291,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
20,State-gov,58913,Masters,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
29,Private,19914,HS-grad,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,Mexico,>50K.
20,Private,99179,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,34572,Some-college,1,Married-civ-spouse,Tech-support,Husband,White,Male,211,0,39,United-States,<=50K.
20,Private,92028,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,619,0,50,United-States,>50K
32,Private,237582,Assoc-voc,1,Never-married,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K.
23,Private,168782,11th,1,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,1,United-States,<=50K
40,Private,212143,1st-4th,1,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,1,United-States,<=50K
20,Private,225172,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
72,Self-emp-not-inc,107882,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K.
20,Private,186982,Some-college,1,Separated,Exec-managerial,Not-in-family,Other,Female,0,0,45,United-States,>50K
20,Private,168539,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
46,Private,180505,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,278553,5th-6th,1,Never-married,Farming-fishing,Unmarried,Black,Male,0,0,40,Mexico,<=50K
44,Private,153489,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,,,40,United-States,<=50K
30,Self-emp-inc,109282,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,United-States,>50K
23,Private,56651,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,211,0,40,United-States,<=50K.
20,Private,394860,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,5,United-States,<=50K
41,Private,356934,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,?,5,United-States,>50K
52,Private,259363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,334,0,50,United-States,>50K
24,Private,309055,Some-college,1,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
62,Private,370881,Assoc-acdm,12,Widowed,Other-service,Not-in-family,White,Female,0,0,70,United-States,<=50K
45,Private,338409,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K.
37,Self-emp-inc,86459,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
38,Local-gov,33423,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K.
45,Private,24712,7th-8th,1,Widowed,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K.
21,Private,184568,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,95918,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,30,United-States,<=50K.
34,Private,220595,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,United-States,<=50K
20,Private,210844,Assoc-acdm,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
25,Private,334267,HS-grad,3,Never-married,Craft-repair,Other-relative,White,Male,0,0,45,United-States,<=50K.
52,Private,172165,10th,6,Divorced,Other-service,Other-relative,White,Female,0,0,25,United-States,<=50K
20,Private,82676,HS-grad,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,31,United-States,<=50K
20,Private,285775,HS-grad,9,Never-married,Protective-serv,Other-relative,White,Male,0,0,42,United-States,<=50K.
27,Private,282313,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K.
20,Self-emp-not-inc,93208,HS-grad,1,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,Italy,>50K
