age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Private,279461,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K.
23,Private,257509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
19,Private,82049,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,594,0,20,United-States,>50K
49,Private,32184,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K.
20,Private,25139,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,230824,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,>50K
30,Private,36820,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
33,Private,96635,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
79,Private,124744,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
24,Private,154165,9th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K
33,State-gov,212143,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,South,>50K
32,Private,65624,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,2407,0,40,United-States,<=50K.
54,Private,279452,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,28551,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States,>50K
61,Private,97030,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,152909,Some-college,13,Widowed,Sales,Unmarried,White,Female,0,0,45,United-States,>50K
39,Self-emp-not-inc,126569,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
09,Private,000000,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,99146,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
57,Self-emp-inc,146103,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,26,South,>50K
34,Private,156745,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,Mexico,<=50K
27,Private,236246,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K
03,Private,161309,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,15,0,40,United-States,<=50K
35,Private,214236,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,134566,Doctorate,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,26,United-States,>50K
90,Private,141758,9th,5,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
63,State-gov,51744,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,2206,40,United-States,<=50K
42,Private,204729,Some-college,12,Separated,Transport-moving,Unmarried,Black,Female,0,0,25,United-States,<=50K
45,Private,99146,12th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,174395,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31,Private,259363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,97197,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K.
62,State-gov,99146,Bachelors,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,152909,HS-grad,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,>50K
00,Private,000000,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,04,United-States,<=50K
41,Private,32627,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,50,United-States,<=50K.
26,Private,249409,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,35,United-States,<=50K.
29,Private,186934,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,176240,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
23,Private,257509,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
23,Private,214236,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
52,Self-emp-not-inc,344624,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K.
25,Private,99146,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Private,386370,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,261023,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
36,Self-emp-inc,82488,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298,0,40,Philippines,>50K.
32,Local-gov,16800,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,259363,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,12654,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
20,State-gov,199915,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,21,United-States,<=50K.
41,Private,121468,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
54,Private,188136,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1408,40,United-States,<=50K
25,Private,190137,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
02,Private,68678,HS-grad,12,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,217235,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,46743,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Columbia,<=50K.
43,Private,249409,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K.
36,Private,89508,Some-college,10,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Private,17630,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,14344,0,40,United-States,>50K
39,Private,199816,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
52,Private,35032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,69477,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K.
20,Private,142519,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,721161,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,134935,HS-grad,8,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,130389,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,594,0,20,Scotland,<=50K
63,Private,298699,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
17,Private,249409,Masters,7,Never-married,Prof-specialty,Husband,Black,Male,0,0,35,United-States,<=50K.
39,Private,199816,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K.
21,State-gov,104509,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,278736,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,594,0,40,Mexico,<=50K
56,Self-emp-inc,76534,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K
17,Self-emp-inc,181608,Some-college,6,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
32,Private,178449,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K.
31,Private,25216,Bachelors,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,181370,HS-grad,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,325596,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,4064,0,40,United-States,<=50K.
41,Private,161880,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,50,United-States,<=50K
58,Private,215190,11th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
39,Self-emp-not-inc,169542,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K.
43,Private,152569,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,2339,40,United-States,<=50K
20,Private,164441,HS-grad,13,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
02,Private,478315,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
64,Private,104973,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K.
62,Private,190273,HS-grad,12,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K.
52,Self-emp-not-inc,73134,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
33,Private,121468,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
30,Private,360814,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,324568,11th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,188571,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Private,205479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
52,Private,103634,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,>50K
30,Private,28273,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K.
08,Private,16650,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,221603,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,34,United-States,<=50K
57,Private,249409,Masters,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,<=50K
54,Private,181165,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Private,377701,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Mexico,>50K
23,Private,326936,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
22,Private,190137,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
40,Private,235786,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
62,Private,28000,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
21,State-gov,206354,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K
35,Private,244500,11th,11,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
77,Private,133126,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,104052,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1741,42,United-States,<=50K
30,Private,238192,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States,>50K
35,Private,152909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
34,Private,386370,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
41,Private,190823,Bachelors,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
28,Private,386370,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K
52,Private,182757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
02,Private,193701,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States,<=50K
35,Private,214236,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
32,Private,33975,Bachelors,9,Married-civ-spouse,Tech-support,Husband,White,Male,2407,0,45,United-States,<=50K
45,Self-emp-not-inc,305474,10th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,415266,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
09,Federal-gov,075000,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
47,Private,386370,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
49,Private,99179,11th,12,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
32,Private,163530,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,259363,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,50,United-States,>50K
50,Local-gov,141637,Masters,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
36,Private,152307,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,55,United-States,>50K.
30,Private,80927,Some-college,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
34,Private,107302,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,152909,10th,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,>50K
40,Private,91000,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
63,Private,277471,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
56,Private,99146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K.
22,Private,172893,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,181165,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
50,Private,279461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,90,United-States,>50K
33,Private,144778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,249409,Masters,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,35,United-States,<=50K.
22,Private,190137,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Male,0,0,60,United-States,<=50K.
34,Self-emp-not-inc,245487,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,>50K
36,Private,240810,12th,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,214236,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
43,Private,99146,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Mexico,<=50K.
23,Private,114357,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
33,Private,99146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Columbia,<=50K.
53,Private,99146,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
22,Private,190137,HS-grad,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K.
34,Private,386370,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
18,Local-gov,283342,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K.
34,Private,245487,HS-grad,4,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,Mexico,<=50K
20,Private,95918,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
65,Private,143554,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,Private,259363,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,279461,Some-college,9,Never-married,Other-service,Husband,White,Male,114,0,40,United-States,>50K
34,Private,259363,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K.
20,Private,266467,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,State-gov,137613,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
39,Private,318918,Bachelors,5,Never-married,Exec-managerial,Other-relative,White,Male,0,0,39,Mexico,<=50K
24,Private,382499,9th,9,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
33,Private,171635,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,0,26,United-States,<=50K
44,Private,118059,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,Private,245487,11th,4,Never-married,Sales,Own-child,White,Male,0,0,45,Mexico,<=50K
36,Self-emp-not-inc,147629,12th,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
20,Private,130010,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
50,Private,69477,10th,5,Never-married,Farming-fishing,Other-relative,White,Male,0,0,39,Mexico,<=50K.
22,Private,43535,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,184837,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,7298,0,50,United-States,>50K
61,Federal-gov,28291,11th,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
33,State-gov,58913,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K
29,Private,99146,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,Mexico,<=50K
23,Private,214236,11th,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,249409,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,39,United-States,<=50K.
22,Private,92028,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,>50K
32,Private,237582,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,38,United-States,<=50K.
25,Private,1882,11th,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
33,Private,96635,1st-4th,10,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,26,United-States,<=50K
52,Private,259363,HS-grad,7,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,50,United-States,<=50K
72,Self-emp-not-inc,245487,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K.
19,Private,186982,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,594,0,45,United-States,<=50K
39,Private,168539,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
46,Private,180505,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,257055,5th-6th,6,Never-married,Farming-fishing,Unmarried,Black,Male,0,0,40,United-States,<=50K
44,Private,153489,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,109282,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
32,Private,56651,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,40,United-States,<=50K.
41,Private,161880,HS-grad,9,Separated,Prof-specialty,Not-in-family,Black,Male,0,1902,50,United-States,<=50K
41,Private,356934,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
52,Private,259363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
24,Private,309055,Some-college,4,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,370881,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,96635,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K.
37,Self-emp-inc,86459,HS-grad,12,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
38,Private,99146,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K.
45,Private,47082,7th-8th,8,Widowed,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
33,Private,184568,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,240810,12th,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
33,Private,220595,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,26,United-States,<=50K
52,Private,210844,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
25,Private,334267,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
52,Private,172165,10th,6,Divorced,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K
20,Private,262749,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
32,Private,285775,HS-grad,9,Never-married,Protective-serv,Other-relative,White,Male,0,0,42,United-States,<=50K.
27,Private,282313,HS-grad,12,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,93208,HS-grad,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Italy,>50K
