age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,Private,123456,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,192257,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
21,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,6631,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,123456,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,27509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
34,Private,82049,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
04,Private,32684,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K.
25,Private,25139,HS-grad,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,123456,HS-grad,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,16800,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
32,Private,79151,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,124744,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,123456,HS-grad,12,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K
25,State-gov,215000,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
03,Private,123456,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Local-gov,123456,HS-grad,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
30,Private,89551,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
61,Private,90000,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,336000,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
03,Self-emp-not-inc,12576,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
39,Private,59000,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
02,Private,100000,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
57,Private,17410,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,156745,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
27,Private,236000,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
E2,Private,16339,Prof-school,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,1500,0,40,United-States,>50K
30,Private,190000,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
25,Private,123456,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
90,Private,123456,HS-grad,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,123456,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
21,Private,123456,HS-grad,12,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,123456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,40,United-States,>50K
30,Private,74395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,65100,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
05,Private,170000,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,State-gov,63000,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
05,Private,123456,HS-grad,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
69,Private,78888,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K
41,Private,320000,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,123456,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,123456,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
09,Private,55559,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
33,Private,123456,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,21203,HS-grad,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Self-emp-not-inc,34567,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K.
25,Private,123456,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,24000,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
01,Private,125000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,123456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,5000,0,40,United-States,>50K.
32,Local-gov,158989,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,Private,18300,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
25,Private,123456,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,123456,HS-grad,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
30,Federal-gov,123456,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
54,Private,88336,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,1408,40,United-States,<=50K
25,Private,32276,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
30,Private,123456,HS-grad,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
01,Private,123456,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,46743,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,>50K
04,Private,86770,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
06,Private,95000,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
29,Private,51767,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,>50K
18,Private,390000,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,35032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
08,Private,6947,10th,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
25,Private,123456,HS-grad,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,721000,HS-grad,12,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,>50K
18,Private,195000,HS-grad,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
01,Private,130389,HS-grad,12,Never-married,Other-service,Own-child,White,Male,0,0,40,Scotland,<=50K
30,Private,29861,Assoc-voc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,75000,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,199810,HS-grad,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
03,State-gov,509000,HS-grad,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,28736,5th-6th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,>50K
05,Self-emp-inc,76000,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,21,India,<=50K
27,Self-emp-inc,181608,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,337900,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
31,Private,25160,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
40,Private,1817,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
25,Private,16559,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
30,Private,118000,HS-grad,12,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,50,United-States,<=50K
25,Private,21500,11th,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,165442,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Private,152569,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,2339,40,United-States,<=50K
30,Private,134000,HS-grad,12,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
30,Private,473165,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
06,Private,100000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,190273,HS-grad,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,71300,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,123456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,40,United-States,>50K
25,Private,360814,Some-college,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,72558,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
25,Private,11387,10th,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
84,Private,204747,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,123456,HS-grad,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
03,Private,123456,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
25,Private,123456,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,123456,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,103403,5th-6th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,123456,HS-grad,12,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,377070,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
06,Self-emp-not-inc,123456,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
18,Private,123456,HS-grad,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,235078,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
06,Private,32300,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
02,Private,206354,HS-grad,12,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,240458,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
65,Private,133126,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,104052,HS-grad,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,40,United-States,<=50K
07,Federal-gov,38992,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States,>50K
35,Private,123456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,45,United-States,>50K
39,Private,779574,Some-college,12,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Private,193082,Some-college,10,Married-civ-spouse,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
30,Private,33937,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
30,Private,123456,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
09,Private,123456,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,123456,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
08,Private,03397,Some-college,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,05,United-States,<=50K
04,Self-emp-not-inc,37547,10th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
03,Private,04152,HS-grad,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,04,United-States,<=50K
33,Private,123456,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
07,Private,364000,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,99179,HS-grad,12,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,3530,HS-grad,12,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
02,Private,06627,Some-college,12,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
25,Private,141600,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,152307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,40,United-States,>50K
06,Private,123456,7th-8th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,107302,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,181000,10th,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,>50K
25,Private,98300,HS-grad,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
53,Private,27471,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
05,Private,91260,HS-grad,12,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
25,Private,72930,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
03,Private,181165,HS-grad,12,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,123456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,40,United-States,>50K
84,Private,1478,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,475113,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,75612,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K.
30,Self-emp-not-inc,312197,HS-grad,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,>50K
30,Private,123456,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,162000,HS-grad,12,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,30439,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,357000,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,123456,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Columbia,<=50K.
30,Private,123456,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
25,Private,17121,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,>50K
01,Private,36700,HS-grad,12,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
30,Private,300000,10th,6,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K.
34,Private,175000,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,179600,HS-grad,12,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
65,Private,350000,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,Private,123456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,40,United-States,>50K
25,Private,35591,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,114,0,40,United-States,<=50K
30,Private,218781,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,26646,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,123456,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000,0,40,India,<=50K
30,State-gov,123456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,40,United-States,<=50K
25,Private,382499,HS-grad,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
06,Private,116300,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
04,Private,118059,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Private,28500,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,27,United-States,<=50K
05,Private,1769,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,713001,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,Private,219500,HS-grad,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
08,Private,43535,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,<=50K
40,Private,184837,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
25,Federal-gov,280000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,5413,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
30,Private,271133,HS-grad,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,Mexico,<=50K
22,Private,123456,11th,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,42456,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,39,United-States,<=50K
03,Private,92228,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25,Private,123456,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,123456,HS-grad,12,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,>50K
06,Private,220000,HS-grad,12,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,26216,HS-grad,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
02,Self-emp-not-inc,207889,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,05,United-States,<=50K.
29,Private,194000,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
05,Private,168000,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
04,Private,150000,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
28,Private,5745,HS-grad,9,Never-married,Farming-fishing,Unmarried,Black,Male,0,0,40,Mexico,<=50K
44,Private,15348,HS-grad,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,102928,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
34,Private,123456,HS-grad,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
25,Private,123456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,1902,40,United-States,>50K
25,Private,123456,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
30,Private,25963,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
30,Private,309505,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,123456,HS-grad,12,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,259000,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Self-emp-inc,86400,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,123456,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
25,Private,347020,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,18600,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,171000,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,123456,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,123456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,40,United-States,<=50K
25,Private,33426,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,123456,HS-grad,6,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Private,346766,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,<=50K
02,Private,285377,HS-grad,5,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
02,Private,282313,HS-grad,12,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,93208,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,<=50K
25,Private,100000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
